fecha	objective	metric	is_unbalance	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ganancia	iteracion
20230716 223937	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	35	TRUE	491	0.14802203836538	0.540758145118889	206	91	0.858429001624003	12
20230716 223954	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	114	TRUE	491	0.0546969264102518	0.874502146444865	2135	628	0.857939180874279	13
20230716 224001	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	51	TRUE	491	0.24173042918148	0.338447100637131	2336	854	0.856386034617089	14
20230716 224007	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	26	TRUE	491	0.292594282283244	0.851081690160208	1994	42	0.85760413612281	15
20230716 224126	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	578	TRUE	491	0.0131791640716983	0.40367732415616	484	710	0.856552118833877	16
20230716 224139	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	43	TRUE	491	0.109356828942994	0.578284349708965	536	78	0.858452757803214	17
20230716 224201	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	199	TRUE	491	0.0425843189451241	0.537944941864973	1260	67	0.858059632514328	18
20230716 224210	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	23	TRUE	491	0.12644914742985	0.587868278496116	161	163	0.857878067043143	19
20230716 224217	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	49	TRUE	491	0.181885025265436	0.565091884862311	560	27	0.858226625647122	20
20230716 224224	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	28	TRUE	491	0.118571933122971	0.86333664381698	0	70	0.858118722029624	21
20230716 224231	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	44	TRUE	491	0.287625882999034	0.395537786351186	328	73	0.855896412910158	22
20230716 224313	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	385	TRUE	491	0.0168238119338907	0.547047352383852	429	91	0.858420143855073	23
20230716 224343	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	195	TRUE	491	0.0309846029023515	0.582937800597583	852	123	0.857935225270839	24
20230716 224352	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	66	TRUE	491	0.0937268691180802	0.566825760004329	330	60	0.858387024799075	25
20230716 224402	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	44	TRUE	491	0.102081164987455	0.629710098430228	528	79	0.858187617713078	26
20230716 224410	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	29	TRUE	491	0.166673872368235	0.550582448205406	426	108	0.857963262413437	27
20230716 224419	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	41	TRUE	491	0.132227656120687	0.544620305168939	5	33	0.858473075556161	28
20230716 224431	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	177	TRUE	491	0.107006946830109	0.530061717446263	2316	16	0.858185452465652	29
20230716 224817	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	3918	TRUE	491	0.00526708531075098	0.492829830671533	1106	16	0.858620322612114	30
20230716 225012	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	2306	TRUE	491	0.00852245898658232	0.507497953231695	2981	16	0.858486153448924	31
20230716 225115	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1072	TRUE	491	0.0166460677188459	0.447694276859078	366	16	0.858900463487341	32
20230716 225223	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1662	TRUE	491	0.0154072120772008	0.3280241449369	230	16	0.858448025307307	33
20230716 225235	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	29	TRUE	491	0.110920044424997	0.901579334242151	960	803	0.857420720466183	34
20230716 225317	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	818	TRUE	491	0.014095096615828	0.871946671406865	1	16	0.858609267037561	35
20230716 225432	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1148	TRUE	491	0.00978638714722574	0.435513273732707	0	56	0.858644374622946	36
20230716 225532	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1165	TRUE	491	0.0131314530236275	0.946059338048069	3000	16	0.858078060363102	37
20230716 225632	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	125	TRUE	491	0.0138145464004092	0.997687742415846	0	419	0.856286961512575	38
20230716 225811	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1987	TRUE	491	0.00621796949499604	0.73257149867219	138	16	0.858730075039222	39
20230716 225902	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1005	TRUE	491	0.017461808644616	0.80249712094385	2139	16	0.858117639503426	40
20230716 225916	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	59	TRUE	491	0.119267648097195	0.900236978266175	2964	570	0.857858163731903	41
20230716 225924	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	60	TRUE	491	0.201146635385914	0.888509202970028	3000	16	0.857923350415789	42
20230716 230004	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	853	TRUE	491	0.0203209400337226	0.548751153911327	158	16	0.858852092412789	43
20230716 230010	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	51	TRUE	491	0.2267058285038	0.998436424672048	6	16	0.857591479822519	44
20230716 230022	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	203	TRUE	491	0.107463080485516	0.400478805973205	107	16	0.858668108141686	45
20230716 230034	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	132	TRUE	491	0.112901652874485	0.420600892428465	2	80	0.857185709372344	46
20230716 230042	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	97	TRUE	491	0.131004226968766	0.579096981224687	217	16	0.85848083511295	47
20230716 230124	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	658	TRUE	491	0.019503018702786	0.559172717913377	434	34	0.858637971237906	48
20230716 230248	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1874	TRUE	491	0.0102573153607331	0.517423698848581	319	16	0.858879269015598	49
20230716 230257	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	78	TRUE	491	0.175228547116014	0.387610054122781	2812	56	0.857011825302607	50
20230716 230309	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	190	TRUE	491	0.104417691812547	0.341840623188039	331	16	0.858256534130831	51
20230716 230400	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	718	TRUE	491	0.0178516564431228	0.464941430877128	96	22	0.858918008676627	52
20230716 230409	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	113	TRUE	491	0.106283636076399	0.81620391422402	155	17	0.858480208125445	53
20230716 230638	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	3368	TRUE	491	0.00528514748116505	0.424462069562317	32	18	0.858896913030561	54
20230716 230657	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	306	TRUE	491	0.0412676841832027	0.566897037758564	42	16	0.858769287698395	55
20230716 230940	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1855	TRUE	491	0.00505154085550774	0.455490602992043	5	40	0.858946174846877	56
20230716 231145	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	2515	TRUE	491	0.00705996167478017	0.439084471706611	646	16	0.858747765071844	57
20230716 231201	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	62	TRUE	491	0.0658793005323925	0.68225590808211	1214	268	0.857971865479273	58
20230716 231209	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	26	TRUE	491	0.285461225384696	0.638198979094733	2910	304	0.857791477179199	59
20230716 231401	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1459	TRUE	491	0.00538987775049976	0.783339523329055	10	47	0.858733743358471	60
20230716 231551	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1397	TRUE	491	0.00519520479824121	0.906734272987486	63	43	0.85861429891643	61
20230716 231604	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	133	TRUE	491	0.119448439687269	0.440056384115373	704	43	0.857866376682081	62
20230716 231808	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	875	TRUE	491	0.00523266797787603	0.909053860347929	16	131	0.85822184632907	63
20230716 232022	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	736	TRUE	491	0.00522322361765997	0.774226257842484	6	183	0.858097826332728	64
20230716 232034	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	63	TRUE	491	0.150460920288775	0.598192033899995	95	16	0.85859553110123	65
20230716 232054	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	314	TRUE	491	0.0440203010658562	0.454897568859586	31	16	0.858768165689985	66
20230716 232100	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	25	TRUE	491	0.170697255251059	0.728709890284362	3	16	0.85796203358569	67
20230716 232254	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	2275	TRUE	491	0.0071702281304322	0.61196037356831	64	16	0.858815807331038	68
20230716 232505	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	2101	TRUE	491	0.00513011916113898	0.507168967591503	22	31	0.858941241609512	69
20230716 232518	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	147	TRUE	491	0.0591265821566299	0.99947032210091	228	28	0.858421492444821	70
20230716 232614	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	562	TRUE	491	0.0163507384003816	0.697835325832821	2999	555	0.858109955415574	71
20230716 232623	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	37	TRUE	491	0.19809060300321	0.802382558575275	2454	258	0.857728915531853	72
20230716 232835	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	737	TRUE	491	0.00538684734444164	0.529262037146838	3	229	0.858091329449972	73
20230716 232847	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	26	TRUE	491	0.146275957386188	0.554304586667655	20	283	0.856456322525645	74
20230716 233118	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	2356	TRUE	491	0.00504454800490972	0.486120091934243	126	39	0.858944164825893	75
20230716 233354	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	3118	TRUE	491	0.00574365644869511	0.452456628554292	523	17	0.858762230467171	76
20230716 233640	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1821	TRUE	491	0.0050785310485342	0.705564323935011	2998	319	0.858153422259838	77
20230716 233652	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	82	TRUE	491	0.0974413841261244	0.645470395659208	2997	593	0.858181750354879	78
20230716 233915	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1305	TRUE	491	0.0053317453947071	0.833211647395164	2039	250	0.858061085547886	79
20230716 234119	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	2416	TRUE	491	0.00515235342456182	0.782299742293225	951	16	0.858207943037949	80
20230716 234324	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	2464	TRUE	491	0.00676526113654989	0.582345876865063	2595	16	0.858338820302147	81
20230716 234352	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	508	TRUE	491	0.032330060470174	0.688510347273896	2	16	0.858678852089674	82
20230716 234412	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	23	TRUE	491	0.072962887989615	0.726715077585014	5	572	0.856020455441135	83
20230716 234714	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	2147	TRUE	491	0.00506095458898351	0.587340390113889	2984	138	0.858141146737692	84
20230716 234824	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	631	TRUE	491	0.0135519182265631	0.593798106953384	2336	114	0.858112281643585	85
20230716 234841	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	121	TRUE	491	0.0801126384688235	0.610992974203032	3000	502	0.857978163989763	86
20230716 235148	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	2034	TRUE	491	0.005328579985753	0.617792011764381	2997	225	0.85811450289884	87
20230716 235431	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1587	TRUE	491	0.00509669863677873	0.877720391229002	2992	103	0.857939251895266	88
20230716 235627	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	2350	TRUE	491	0.0111007264450363	0.301837868137418	2312	16	0.858078693791434	89
20230717 000006	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	4792	TRUE	491	0.0051985850233793	0.328750829985381	947	16	0.858231017568184	90
20230717 000023	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	244	TRUE	491	0.0684786583177273	0.511384137430413	122	16	0.858689446877309	91
20230717 000228	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1824	TRUE	491	0.0050353711596243	0.456542259327633	357	38	0.858827356910097	92
20230717 000457	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	921	TRUE	491	0.0051317010969375	0.49570123990096	317	200	0.857964259575066	93
20230717 000523	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	200	TRUE	491	0.0469494453375613	0.614558607994615	2665	610	0.858031577554667	94
20230717 000545	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	382	TRUE	491	0.0394835652518804	0.464727374865407	575	16	0.858677452217078	95
20230717 000554	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	44	TRUE	491	0.184784545184839	0.659200555845007	2999	523	0.857653579022674	96
20230717 000840	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	2530	TRUE	491	0.00541539319634514	0.44897674688146	2998	553	0.857822043550367	97
20230717 000930	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	747	TRUE	491	0.0140828965621851	0.566731091327787	114	38	0.858923865346277	98
20230717 001200	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1887	TRUE	491	0.00576006120006267	0.401489842921964	604	77	0.858039568229515	99
20230717 001211	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	54	TRUE	491	0.122981218346155	0.995998667412669	2999	667	0.857791214849617	100
20230717 001411	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	2041	TRUE	491	0.00514510616474334	0.47217559822613	1	28	0.858905294511922	101
20230717 001418	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	24	TRUE	491	0.299792988773156	0.837173507067551	2998	197	0.85734919593523	102
20230717 001430	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	68	TRUE	491	0.108028951316577	0.999969229147209	2798	46	0.857829049220898	103
20230717 001444	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	106	TRUE	491	0.0876716853669095	0.841772273136786	2997	313	0.857964197945689	104
20230717 001754	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	2046	TRUE	491	0.00527045519991791	0.472148574630444	46	39	0.85896809825481	105
20230717 002108	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	2019	TRUE	491	0.00515436214475902	0.597885713483745	2673	383	0.858154354955267	106
20230717 002421	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	3932	TRUE	491	0.00536930461415201	0.512606553485396	1513	16	0.85853903484792	107
20230717 002430	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	26	TRUE	491	0.246861311790816	0.810674866668572	2997	376	0.857475401210385	108
20230717 002453	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	385	TRUE	491	0.0434206529902606	0.513764288168206	1816	16	0.858455063143091	109
20230717 002504	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	45	TRUE	491	0.171514417956291	0.570139122838296	2997	636	0.857878284554013	110
20230717 002816	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	924	TRUE	491	0.00504601707695323	0.904851679152292	723	1024	0.857445269892931	111
20230717 003111	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1563	TRUE	491	0.005086080500843	0.654537946781948	1942	466	0.8580788396117	112
20230717 003327	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1319	TRUE	491	0.00542407193570299	0.90916206381208	2723	702	0.857960123975693	113
20230717 003342	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	117	TRUE	491	0.0847630486547627	0.698986169803851	2997	410	0.857978087721131	114
20230717 003349	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	17	TRUE	491	0.299127911535134	0.998943261100429	2996	751	0.857278810081586	115
20230717 003617	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1514	TRUE	491	0.00510785515111786	0.924017502341159	2979	889	0.857964710311823	116
20230717 003847	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1537	TRUE	491	0.00531978764358634	0.752500707634805	2999	652	0.858014298174331	117
20230717 003920	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	21	TRUE	491	0.0705322841580766	0.999720643783204	28	914	0.853673253600354	118
20230717 004155	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1559	TRUE	491	0.00506184953104803	0.864401394262081	3000	818	0.857951968501796	119
20230717 004437	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1726	TRUE	491	0.00516288737427745	0.704222759373396	3000	1008	0.858161785958979	120
20230717 004446	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	43	TRUE	491	0.187732429163209	0.705452264996633	2995	1024	0.857634000292302	121
20230717 004802	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	2530	TRUE	491	0.00500436956747857	0.435907031485676	1896	1024	0.857669028634597	122
20230717 005047	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1760	TRUE	491	0.00505757864313143	0.675461493628831	3000	896	0.85816247894465	123
20230717 005103	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	11	TRUE	491	0.299895992504401	0.554823349325485	374	1024	0.855817074928974	124
20230717 005113	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	41	TRUE	491	0.163950350980692	0.871985783424322	2999	796	0.857878345131822	125
20230717 005126	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	80	TRUE	491	0.116087491093262	0.765143493343865	2999	717	0.857958264574496	126
20230717 005138	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	72	TRUE	491	0.12378164503792	0.766251984831106	2967	472	0.85779094445743	127
20230717 005148	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	47	TRUE	491	0.147838693880268	0.803677823911192	2998	149	0.857873361196206	128
20230717 005205	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	190	TRUE	491	0.116115858120008	0.300464174660764	2995	612	0.856801394656566	129
20230717 005523	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	2852	TRUE	491	0.00521242851990106	0.300131899045555	1851	425	0.857043249367809	130
20230717 005540	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	149	TRUE	491	0.0789448438829636	0.614439201283757	2997	962	0.858032011505977	131
20230717 005551	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	49	TRUE	491	0.153271487236864	0.745798735155091	3000	887	0.857942587526576	132
20230717 005827	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1474	TRUE	491	0.00529030544671349	0.803811742324353	3000	954	0.858030227067388	133
20230717 005838	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	62	TRUE	491	0.146487787969854	0.592938347879064	2990	91	0.858000480705893	134
20230717 010018	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	900	TRUE	491	0.0056690997624855	0.999472163077835	141	81	0.858198655254028	135
20230717 010239	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	514	TRUE	491	0.00565018237325485	0.999555479328953	1	229	0.857081430223412	136
20230717 010503	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	993	TRUE	491	0.0063056590294847	0.804784266799443	1362	504	0.857934211803439	137
20230717 010516	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	83	TRUE	491	0.0877289789279129	0.740581519006612	2999	219	0.858013945149639	138
20230717 010746	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1344	TRUE	491	0.00508492130413653	0.933932001332311	2339	423	0.858050517894654	139
20230717 010905	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	544	TRUE	491	0.0106038638718787	0.762618249980689	1447	1001	0.857954941515566	140
20230717 011147	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1558	TRUE	491	0.00530006067796058	0.712043017977197	2356	967	0.858179820016967	141
20230717 011159	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	115	TRUE	491	0.106024498514282	0.941379600449573	671	16	0.858192446204494	142
20230717 011454	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1558	TRUE	491	0.00508890907423402	0.712642651313921	1905	815	0.858079503971968	143
20230717 011729	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1249	TRUE	491	0.00528867148674718	0.942158676608176	2006	1022	0.858022656422077	144
20230717 011743	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	62	TRUE	491	0.116215911993198	0.819065584297697	1902	923	0.857837439135396	145
20230717 011754	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	124	TRUE	491	0.112577569548583	0.701095741443815	1656	16	0.858271019879207	146
20230717 011816	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	333	TRUE	491	0.0505976089754968	0.692025453941161	2999	16	0.858283601915231	147
20230717 012049	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1353	TRUE	491	0.00533891676948896	0.78948505315025	2106	370	0.858057360267673	148
20230717 012307	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	2434	TRUE	491	0.00555477576598688	0.948180412031284	1507	16	0.85809897555202	149
20230717 012319	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	76	TRUE	491	0.117383826910997	0.656149698357681	2996	1023	0.8578729711903	150
20230717 012332	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	64	TRUE	491	0.0992048908022317	0.615078067082554	2018	258	0.857984561067775	151
20230717 012528	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	972	TRUE	491	0.00666983516771906	0.999121228437344	2232	834	0.858012138669584	152
20230717 012822	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1276	TRUE	491	0.00505598960354841	0.627452362107721	1302	640	0.857941139358921	153
20230717 012839	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	190	TRUE	491	0.114005606927671	0.320310897213104	2998	950	0.856864773386319	154
20230717 012847	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	24	TRUE	491	0.233200538413389	0.999969752924221	2975	128	0.857448222686981	155
20230717 012856	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	67	TRUE	491	0.29996377936804	0.430227530552247	3000	475	0.856660236158704	156
20230717 012908	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	62	TRUE	491	0.110319362244767	0.6946158017839	2992	841	0.857862849626681	157
20230717 012918	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	49	TRUE	491	0.154494091076476	0.930112338259159	2998	983	0.857675199738346	158
20230717 013211	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	3872	TRUE	491	0.00505078242123158	0.44700674246556	173	16	0.858850486734754	159
20230717 013435	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1372	TRUE	491	0.00502326560500961	0.994406654374082	2956	514	0.857885452673537	160
