fecha	objective	metric	is_unbalance	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ganancia	iteracion
20230717 044038	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	63	TRUE	491	0.192831135080088	0.612708217501617	1097	1002	0.804243119147202	18
20230717 044612	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	78	TRUE	491	0.0945061275589769	0.856952998349769	2737	31	0.803090719002601	19
20230717 044836	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	2	TRUE	491	0.23549634616577	0.778124962086906	1379	518	0.805084059886008	20
20230717 045111	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.197993953696517	0.658698792820115	804	914	0.804009345367748	21
20230717 045500	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	45	TRUE	491	0.189691420743425	0.515129533866351	2097	67	0.804045404996002	22
20230717 050524	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	241	TRUE	491	0.11737853058245	0.462123574763653	2806	446	0.803589525272506	23
20230717 050925	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	56	TRUE	491	0.246483563299961	0.352188492066995	2728	707	0.803512281218306	24
20230717 051156	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.201821346645176	0.616157488616835	1341	942	0.808459410977424	25
20230717 052013	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	146	TRUE	491	0.0728890250313876	0.434580642522452	990	408	0.80448322098038	26
20230717 052643	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	79	TRUE	491	0.0757340852260054	0.433883406245848	113	898	0.799338837224226	27
20230717 053106	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	33	TRUE	491	0.0938928469889669	0.50023232364431	494	540	0.802785431759613	28
20230717 053339	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.209892108110527	0.571984686694923	2230	159	0.807498113943891	29
20230717 053606	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.258042095712518	0.651882834843197	83	612	0.802823898385596	30
20230717 053851	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	18	TRUE	491	0.251453817250381	0.969656126690539	2672	91	0.802937072122372	31
20230717 054118	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.220972911813168	0.689827136979601	2028	834	0.805239991541247	32
20230717 054520	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	39	TRUE	491	0.143744129359258	0.909824929855764	709	967	0.800984742390396	33
20230717 054733	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	3	TRUE	491	0.282000917330665	0.874908071758994	2832	755	0.80234815053279	34
20230717 055001	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.2120209368781	0.735631114323391	2762	303	0.803463780794895	35
20230717 055727	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	150	TRUE	491	0.13863781523968	0.386747589349886	1081	547	0.805338837917473	36
20230717 060059	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	11	TRUE	491	0.106816050397436	0.537799700223352	282	556	0.805167690674675	37
20230717 060350	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	15	TRUE	491	0.1987498310739	0.523821773321927	2934	685	0.802638394868489	38
20230717 060702	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	34	TRUE	491	0.273366469162405	0.518228474533092	1895	935	0.804754780916391	39
